h,c,original: m,original: r,retrieved: m,retrieved: r,beta,total time (seconds)
"99, 16, 79, 47, 104, 55, 109, 74, 88, 65, 101, 19, 45, 49, 104, 10, 55, 29, 21, 77, 32, 25, 92, 78, 42, 13, 37, 77, 90, 6, 37, 47, 49, 87, 84, 30, 52, 76, 107, 111, 18, 89, 14, 63, 93, 69, 86, 1, 13, 63, 70, 24, 110, 103, 21, 110, 73, 23, 100, 3, 76, 80, 83, 98, 53, 48, 74, 26, 68, 16, 38, 82, 82, 96, 55, 46, 19, 69, 74, 89, 65, 45, 52, 29, 58, 24, 0, 7, 13, 59, 64, 47, 85, 11, 79, 4, 9, 76, 42, 78, 68, 47, 46, 104, 35, 32, 104, 68, 28, 109, 27, 88, 6, 109, 101, 91, 75, 66, 37, 71, 68, 65, 25, 68, 101, 22, 25, 87, 79, 74, 15, 75, 54, 64, 10, 58, 108, 55, 25, 5, 13, 44, 4, 50, 2, 8, 30, 105, 63, 10, 12, 50, 25, 46, 14, 9, 75, 3, 53, 9, 21, 79, 13, 93, 21, 14, 82, 54, 42, 106, 50, 25, 90, 46, 80, 37, 98, 53, 73, 82, 77, 39, 68, 12, 82, 103, 111, 24, 100, 2, 35, 81, 40, 14, 4, 84","63, 10, 42, 61, 74, 57, 19, 9, 58, 27, 13, 108, 54, 49, 59, 44, 59, 98, 3, 41, 24, 6, 85, 37, 46, 60, 92, 62, 1, 34, 107, 112, 27, 105, 110, 100, 15, 17, 57, 112, 40, 70, 80, 92, 82, 82, 4, 69, 36, 91, 43, 72, 1, 1, 69, 62, 85, 86, 33, 63, 87, 103, 99, 94, 98, 72, 27, 63, 7, 61, 70, 30, 48, 55, 87, 70, 94, 73, 8, 40, 30, 62, 59, 107, 106, 7, 23, 15, 28, 39, 4, 67, 76, 96, 0, 111, 110, 106, 93, 96, 41, 100, 96, 71, 112, 34, 29, 19, 28, 47, 50, 71, 40, 79, 23, 0, 29, 101, 89, 34, 53, 107, 57, 3, 11, 110, 111, 30, 8, 14, 78, 5, 88, 38, 70, 86, 57, 53, 39, 12, 68, 58, 90, 9, 27, 83, 65, 108, 29, 38, 54, 51, 101, 79, 43, 35, 23, 28, 15, 9, 73, 83, 96, 6, 21, 65, 46, 76, 43, 8, 88, 53, 68, 56, 0, 83, 90, 24, 84, 23, 108, 70, 101, 70, 85, 48, 72, 87, 54, 75, 69, 77, 67, 106, 103, 47","0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -1, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 0, -1, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, -1, -1, 0, 1, 0, 1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 1","0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1, 1, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 1, 1, 0, 0, 0, 1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 1, 0, -1, 0","0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -1, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 0, -1, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, -1, -1, 0, 1, 0, 1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 1","0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1, 1, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 1, 1, 0, 0, 0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, 0, 0, 0, -1, 1, 0, 0, 1, 0, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 1, 0",61,639578.629951477
"7, 88, 63, 85, 76, 52, 63, 54, 56, 81, 53, 16, 35, 78, 55, 55, 107, 11, 9, 84, 96, 5, 21, 1, 104, 28, 107, 86, 97, 51, 83, 93, 49, 22, 87, 92, 37, 112, 58, 6, 95, 15, 103, 15, 92, 20, 53, 65, 96, 17, 98, 14, 17, 12, 91, 13, 52, 90, 28, 2, 103, 41, 32, 65, 67, 60, 92, 27, 21, 81, 94, 99, 69, 111, 69, 46, 65, 107, 31, 40, 56, 89, 0, 31, 24, 98, 10, 70, 36, 34, 107, 78, 23, 73, 10, 8, 57, 2, 93, 95, 50, 84, 67, 24, 18, 35, 16, 34, 81, 2, 60, 1, 54, 28, 45, 78, 34, 66, 88, 108, 36, 94, 3, 107, 64, 95, 38, 6, 32, 44, 79, 52, 101, 47, 92, 34, 3, 70, 109, 16, 19, 71, 91, 18, 86, 87, 33, 62, 32, 105, 4, 76, 78, 50, 87, 103, 51, 83, 59, 2, 83, 102, 72, 3, 109, 69, 69, 9, 61, 101, 96, 76, 31, 67, 76, 92, 51, 17, 34, 79, 43, 109, 46, 91, 28, 45, 27, 103, 34, 0, 94, 112, 0, 0, 61, 8","112, 71, 104, 6, 80, 30, 109, 20, 20, 27, 84, 8, 40, 68, 83, 66, 15, 5, 55, 110, 65, 57, 103, 76, 33, 49, 93, 21, 65, 64, 71, 18, 78, 42, 36, 5, 76, 54, 109, 91, 24, 67, 41, 6, 55, 107, 16, 45, 32, 17, 74, 4, 90, 59, 46, 59, 74, 68, 95, 54, 94, 45, 9, 42, 67, 112, 63, 71, 7, 41, 13, 73, 70, 99, 104, 59, 5, 94, 62, 17, 17, 59, 91, 44, 18, 51, 111, 46, 96, 81, 71, 38, 54, 18, 37, 22, 51, 20, 109, 34, 94, 56, 20, 23, 16, 52, 84, 83, 108, 15, 29, 25, 96, 98, 13, 100, 108, 87, 70, 35, 82, 42, 48, 83, 7, 70, 43, 102, 63, 54, 95, 82, 4, 45, 0, 30, 67, 100, 41, 110, 33, 112, 93, 65, 7, 22, 83, 69, 100, 40, 72, 63, 35, 85, 7, 111, 31, 53, 109, 2, 27, 62, 6, 106, 6, 87, 102, 109, 81, 32, 6, 83, 106, 50, 59, 112, 29, 46, 96, 108, 46, 105, 90, 68, 108, 46, 30, 47, 112, 0, 51, 45, 104, 84, 17, 8","0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 1, -1, 0, 1, 0, 0, 0, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, -1, 1, 0, -1, 0, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, -1, 0, 1, -1, 0, -1, 1, 0, 1, -1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0","0, -1, 0, 0, 0, -1, 0, 0, 1, 1, 0, 0, 0, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 1, 1, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0","0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, -1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 1, -1, 0, 1, 0, 0, 0, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, -1, 1, 0, -1, 0, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, -1, 0, 1, -1, 0, -1, 1, 0, 1, -1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0","0, -1, 0, 0, 0, -1, 0, 0, 1, 1, 0, 0, 0, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, -1, -1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0",61,640882.987499237
"67, 28, 93, 22, 63, 21, 40, 96, 75, 60, 1, 12, 7, 100, 44, 109, 55, 68, 68, 95, 39, 3, 8, 76, 61, 69, 92, 87, 91, 59, 55, 41, 76, 59, 43, 74, 58, 67, 95, 89, 36, 27, 86, 34, 57, 110, 37, 97, 95, 76, 91, 14, 1, 83, 17, 61, 92, 49, 2, 95, 110, 85, 4, 69, 74, 97, 31, 16, 15, 101, 33, 15, 100, 106, 49, 111, 5, 76, 81, 57, 68, 87, 27, 49, 41, 71, 67, 63, 40, 83, 14, 112, 57, 80, 3, 37, 85, 5, 10, 30, 65, 26, 18, 107, 76, 22, 67, 72, 67, 80, 108, 107, 63, 24, 59, 33, 63, 41, 47, 5, 41, 74, 78, 98, 21, 8, 56, 5, 19, 86, 88, 41, 57, 62, 77, 42, 13, 23, 53, 77, 7, 77, 51, 14, 100, 60, 27, 40, 37, 88, 72, 107, 21, 50, 39, 16, 94, 108, 54, 81, 67, 49, 69, 28, 38, 53, 63, 5, 43, 102, 59, 55, 105, 64, 105, 49, 31, 66, 50, 89, 37, 67, 16, 45, 14, 38, 33, 41, 104, 101, 53, 65, 37, 17, 65, 108","45, 2, 33, 67, 105, 105, 38, 4, 31, 78, 45, 22, 66, 104, 44, 111, 8, 0, 112, 60, 86, 91, 99, 42, 31, 51, 9, 37, 57, 17, 22, 31, 100, 83, 59, 84, 100, 66, 58, 85, 45, 50, 110, 94, 49, 108, 74, 74, 46, 40, 13, 89, 40, 68, 33, 28, 56, 25, 96, 100, 44, 51, 59, 5, 70, 52, 99, 8, 36, 53, 31, 88, 42, 93, 48, 99, 105, 61, 22, 15, 49, 65, 15, 43, 36, 108, 60, 58, 88, 29, 105, 78, 20, 87, 5, 87, 87, 23, 30, 78, 75, 57, 41, 53, 76, 91, 58, 83, 103, 64, 5, 109, 72, 39, 33, 87, 38, 109, 5, 14, 47, 48, 22, 2, 28, 28, 64, 98, 41, 34, 23, 75, 79, 53, 8, 101, 20, 75, 24, 87, 36, 112, 25, 101, 13, 80, 68, 26, 36, 102, 70, 61, 105, 52, 88, 38, 97, 1, 2, 33, 85, 78, 10, 34, 1, 72, 25, 47, 76, 9, 84, 3, 101, 51, 39, 104, 48, 38, 67, 32, 56, 47, 60, 68, 90, 7, 71, 39, 61, 12, 110, 67, 97, 33, 40, 26","0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 1, 0, 1, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, -1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0","0, 1, 0, 0, 0, 1, 0, -1, 0, 1, 1, 0, -1, 0, 0, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 1, 1, -1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, -1, 0, 0, 0, 1, 0, 0, 1, -1, 0, -1, 0, 0, -1, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1","0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 1, 0, 1, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, -1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0","0, 1, 0, 0, 0, 1, 0, -1, 0, 1, 1, 0, -1, 0, 0, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, -1, 1, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 0, 0, -1, 0, 0, -1, 1, 0, 1, 0, 0, 1, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1",63,1098414.321413517
